Location,Household Type,TimeFrame,DataFormat,Data,Fips
Elmhurst/Corona,All Households,2017,Dollars,54224.34349,404
Elmhurst/Corona,Families,2017,Dollars,54467.34765,404
Elmhurst/Corona,Families with Children,2016,Dollars,42915.03396,404
Elmhurst/Corona,Families with Children,2017,Dollars,45725.45568,404
Elmhurst/Corona,Families without Children,2017,Dollars,65817.62327,404
Elmhurst/Corona,All Households,2018,Dollars,54333.89805,404
Elmhurst/Corona,Families without Children,2016,Dollars,55695.1528,404
Elmhurst/Corona,Families,2018,Dollars,54060.02434,404
Elmhurst/Corona,Families with Children,2018,Dollars,46146.19389,404
Elmhurst/Corona,Families without Children,2018,Dollars,63013.35316,404
Elmhurst/Corona,All Households,2019,Dollars,67143,404
Elmhurst/Corona,Families,2019,Dollars,67886,404
Elmhurst/Corona,Families with Children,2019,Dollars,58182,404
Elmhurst/Corona,Families without Children,2019,Dollars,78892,404
Ridgewood/Glendale,Families without Children,2019,Dollars,83002,405
Ridgewood/Glendale,Families with Children,2019,Dollars,75686,405
Ridgewood/Glendale,Families,2019,Dollars,79730,405
Ridgewood/Glendale,All Households,2019,Dollars,72781,405
Ridgewood/Glendale,Families without Children,2018,Dollars,83799.24824,405
Ridgewood/Glendale,Families with Children,2018,Dollars,84623.92374,405
Ridgewood/Glendale,Families,2018,Dollars,83958.07463,405
Ridgewood/Glendale,Families without Children,2016,Dollars,87582.59338,405
Ridgewood/Glendale,All Households,2018,Dollars,78118.15035,405
Ridgewood/Glendale,Families without Children,2017,Dollars,79175.55125,405
Ridgewood/Glendale,Families with Children,2017,Dollars,82294.97368,405
Ridgewood/Glendale,Families with Children,2016,Dollars,82678.71817,405
Ridgewood/Glendale,Families,2017,Dollars,80322.78116,405
Ridgewood/Glendale,All Households,2017,Dollars,74292.52355,405
Ridgewood/Glendale,Families,2016,Dollars,85533.89643,405
Ridgewood/Glendale,All Households,2016,Dollars,79591.29032,405
Ridgewood/Glendale,Families without Children,2015,Dollars,88841.69819,405
Ridgewood/Glendale,Families with Children,2015,Dollars,62202.89338,405
Ridgewood/Glendale,All Households,2015,Dollars,67221.81427,405
Ridgewood/Glendale,Families,2015,Dollars,73579.90542,405
Ridgewood/Glendale,Families without Children,2014,Dollars,79883.29027,405
Ridgewood/Glendale,Families with Children,2014,Dollars,76026.40827,405
Ridgewood/Glendale,Families,2014,Dollars,76747.41171,405
Ridgewood/Glendale,All Households,2014,Dollars,68814.21189,405
Ridgewood/Glendale,Families without Children,2013,Dollars,74544.80146,405
Ridgewood/Glendale,Families,2013,Dollars,75649.56788,405
Ridgewood/Glendale,Families with Children,2013,Dollars,78496.67737,405
Ridgewood/Glendale,All Households,2013,Dollars,64377.65255,405
Ridgewood/Glendale,Families without Children,2012,Dollars,71661.05778,405
Ridgewood/Glendale,Families with Children,2012,Dollars,72493.26222,405
Ridgewood/Glendale,Families,2012,Dollars,71822.81333,405
Ridgewood/Glendale,All Households,2012,Dollars,56746.08,405
Ridgewood/Glendale,Families with Children,2011,Dollars,70648.71558,405
Ridgewood/Glendale,Families without Children,2011,Dollars,80953.76551,405
Ridgewood/Glendale,Families,2011,Dollars,75904.9062,405
Ridgewood/Glendale,All Households,2011,Dollars,59711.41906,405
Ridgewood/Glendale,Families without Children,2010,Dollars,73432.77622,405
Ridgewood/Glendale,Families with Children,2010,Dollars,59612.5,405
Ridgewood/Glendale,Families,2010,Dollars,67439.79869,405
Ridgewood/Glendale,Families without Children,2009,Dollars,80110.16973,405
Ridgewood/Glendale,All Households,2010,Dollars,62585.48689,405
Ridgewood/Glendale,Families with Children,2009,Dollars,63617.98858,405
Ridgewood/Glendale,Families,2009,Dollars,73848.70717,405
Ridgewood/Glendale,All Households,2009,Dollars,62737.65704,405
Ridgewood/Glendale,Families without Children,2008,Dollars,77708.02877,405
Ridgewood/Glendale,Families with Children,2008,Dollars,72207.53399,405
Ridgewood/Glendale,Families,2008,Dollars,74888.14733,405
Ridgewood/Glendale,All Households,2008,Dollars,64066.89693,405
Ridgewood/Glendale,Families without Children,2007,Dollars,72799.47636,405
Ridgewood/Glendale,Families,2007,Dollars,71064.06599,405
Ridgewood/Glendale,Families with Children,2007,Dollars,67709.43368,405
Ridgewood/Glendale,All Households,2007,Dollars,62721.98293,405
Ridgewood/Glendale,Families without Children,2006,Dollars,70365.58744,405
Ridgewood/Glendale,Families with Children,2006,Dollars,72035.81364,405
Ridgewood/Glendale,Families,2006,Dollars,71400.26334,405
Ridgewood/Glendale,All Households,2006,Dollars,64161.34537,405
Ridgewood/Glendale,Families without Children,2005,Dollars,68731.91879,405
Ridgewood/Glendale,Families with Children,2005,Dollars,66045.63262,405
Ridgewood/Glendale,Families,2005,Dollars,67343.50122,405
Ridgewood/Glendale,All Households,2005,Dollars,63047.01812,405
Rego Park/Forest Hills,All Households,2005,Dollars,68637.4329,406
Rego Park/Forest Hills,Families,2005,Dollars,86747.22726,406
Rego Park/Forest Hills,Families with Children,2005,Dollars,98295.50192,406
Rego Park/Forest Hills,Families without Children,2005,Dollars,79675.22133,406
Rego Park/Forest Hills,All Households,2006,Dollars,76374.08001,406
Rego Park/Forest Hills,Families,2006,Dollars,93807.22485,406
Rego Park/Forest Hills,Families with Children,2006,Dollars,94292.78528,406
Rego Park/Forest Hills,Families without Children,2006,Dollars,93639.43957,406
Rego Park/Forest Hills,All Households,2007,Dollars,78444.50427,406
Rego Park/Forest Hills,Families with Children,2007,Dollars,112130.5007,406
Rego Park/Forest Hills,Families,2007,Dollars,103176.5742,406
Rego Park/Forest Hills,Families without Children,2007,Dollars,101065.4055,406
Rego Park/Forest Hills,All Households,2008,Dollars,79153.0841,406
Rego Park/Forest Hills,Families,2008,Dollars,103128.6231,406
Rego Park/Forest Hills,Families with Children,2008,Dollars,106936.4749,406
Rego Park/Forest Hills,Families without Children,2008,Dollars,101544.2997,406
Rego Park/Forest Hills,All Households,2009,Dollars,79302.70146,406
Rego Park/Forest Hills,Families,2009,Dollars,104420.2205,406
Rego Park/Forest Hills,Families with Children,2009,Dollars,111847.4952,406
Rego Park/Forest Hills,All Households,2010,Dollars,64792.31273,406
Rego Park/Forest Hills,Families without Children,2009,Dollars,103011.9289,406
Rego Park/Forest Hills,Families,2010,Dollars,80627.87453,406
Rego Park/Forest Hills,Families with Children,2010,Dollars,81828.82022,406
Rego Park/Forest Hills,Families without Children,2010,Dollars,79899.31648,406
Rego Park/Forest Hills,All Households,2011,Dollars,75074.44175,406
Rego Park/Forest Hills,Families,2011,Dollars,90701.75492,406
Rego Park/Forest Hills,Families without Children,2011,Dollars,87297.87595,406
Rego Park/Forest Hills,Families with Children,2011,Dollars,98832.10439,406
Rego Park/Forest Hills,All Households,2012,Dollars,70474.10667,406
Rego Park/Forest Hills,Families,2012,Dollars,93952.08889,406
Rego Park/Forest Hills,Families with Children,2012,Dollars,103714.3156,406
Rego Park/Forest Hills,Families without Children,2012,Dollars,85825.26667,406
Rego Park/Forest Hills,All Households,2013,Dollars,67774.39708,406
Rego Park/Forest Hills,Families with Children,2013,Dollars,110427.1752,406
Rego Park/Forest Hills,Families,2013,Dollars,100576.6161,406
Rego Park/Forest Hills,Families without Children,2013,Dollars,94342.65547,406
Rego Park/Forest Hills,All Households,2014,Dollars,66252.32558,406
Rego Park/Forest Hills,Families,2014,Dollars,94008.25581,406
Rego Park/Forest Hills,Families with Children,2014,Dollars,117443.5702,406
Rego Park/Forest Hills,Families without Children,2014,Dollars,78579.64686,406
Rego Park/Forest Hills,Families,2015,Dollars,98313.00946,406
Rego Park/Forest Hills,All Households,2015,Dollars,76543.12984,406
Rego Park/Forest Hills,Families with Children,2015,Dollars,104878.2889,406
Rego Park/Forest Hills,Families without Children,2015,Dollars,91723.98968,406
Rego Park/Forest Hills,All Households,2016,Dollars,75178.54839,406
Rego Park/Forest Hills,Families,2016,Dollars,96664.83022,406
Rego Park/Forest Hills,All Households,2017,Dollars,78686.41413,406
Rego Park/Forest Hills,Families,2017,Dollars,102822.0457,406
Rego Park/Forest Hills,Families with Children,2016,Dollars,122017.3217,406
Rego Park/Forest Hills,Families with Children,2017,Dollars,100444.151,406
Rego Park/Forest Hills,Families without Children,2017,Dollars,104165.3477,406
Rego Park/Forest Hills,All Households,2018,Dollars,82949.11979,406
Rego Park/Forest Hills,Families without Children,2016,Dollars,87330.10187,406
Rego Park/Forest Hills,Families,2018,Dollars,99733.81152,406
Rego Park/Forest Hills,Families with Children,2018,Dollars,129848.7209,406
Rego Park/Forest Hills,Families without Children,2018,Dollars,93841.96322,406
Rego Park/Forest Hills,All Households,2019,Dollars,89160,406
Rego Park/Forest Hills,Families,2019,Dollars,120120,406
Rego Park/Forest Hills,Families with Children,2019,Dollars,134289,406
Rego Park/Forest Hills,Families without Children,2019,Dollars,105599,406
Flushing,Families without Children,2019,Dollars,64190,407
Flushing,Families with Children,2019,Dollars,62011,407
Flushing,Families,2019,Dollars,63497,407
Flushing,All Households,2019,Dollars,54933,407
Flushing,Families without Children,2018,Dollars,57648.88994,407
Flushing,Families with Children,2018,Dollars,61675.54624,407
Flushing,Families,2018,Dollars,59513.06382,407
Flushing,All Households,2018,Dollars,54128.23824,407
Flushing,Families without Children,2017,Dollars,63223.84072,407
Flushing,Families with Children,2017,Dollars,61089.99307,407
Flushing,Families with Children,2016,Dollars,53183.02207,407
Flushing,Families without Children,2016,Dollars,65091.67233,407
Flushing,Families,2017,Dollars,62420.77978,407
Flushing,All Households,2017,Dollars,53485.9446,407
Flushing,Families,2016,Dollars,60970.84041,407
Flushing,All Households,2016,Dollars,54381.55772,407
Flushing,Families without Children,2015,Dollars,61790.67498,407
Flushing,Families with Children,2015,Dollars,58192.93637,407
Flushing,Families,2015,Dollars,61001.84867,407
Flushing,Families without Children,2014,Dollars,64562.77778,407
Flushing,All Households,2015,Dollars,54712.82029,407
Flushing,Families with Children,2014,Dollars,60229.19035,407
Flushing,Families,2014,Dollars,61530.67183,407
Flushing,All Households,2014,Dollars,56323.66494,407
Flushing,Families without Children,2013,Dollars,61013.88613,407
Flushing,Families with Children,2013,Dollars,56554.14745,407
Flushing,All Households,2013,Dollars,55502.14599,407
Flushing,Families,2013,Dollars,58897.79124,407
Flushing,Families without Children,2012,Dollars,66365.51556,407
Flushing,Families with Children,2012,Dollars,59722.38222,407
Flushing,Families,2012,Dollars,63491.84444,407
Flushing,All Households,2012,Dollars,58366.98222,407
Flushing,Families without Children,2011,Dollars,61619.55068,407
Flushing,Families,2011,Dollars,61424.75038,407
Flushing,Families with Children,2011,Dollars,60730.9879,407
Flushing,All Households,2011,Dollars,56537.65507,407
Flushing,Families without Children,2010,Dollars,70153.08989,407
Flushing,Families with Children,2010,Dollars,71708.91386,407
Flushing,Families,2010,Dollars,71052.03652,407
Flushing,All Households,2010,Dollars,61223.55337,407
Flushing,Families with Children,2009,Dollars,80989.30679,407
Flushing,Families without Children,2009,Dollars,69571.27538,407
Flushing,Families,2009,Dollars,73362.55393,407
Flushing,All Households,2009,Dollars,62486.81631,407
Flushing,Families without Children,2008,Dollars,80489.81979,407
Flushing,Families with Children,2008,Dollars,74262.03604,407
Flushing,Families,2008,Dollars,78044.89093,407
Flushing,All Households,2008,Dollars,66905.82359,407
Flushing,Families without Children,2007,Dollars,79774.49114,407
Flushing,Families,2007,Dollars,75272.80696,407
Flushing,Families with Children,2007,Dollars,64495.71077,407
Flushing,All Households,2007,Dollars,64686.06205,407
Flushing,Families without Children,2006,Dollars,77401.1293,407
Flushing,Families with Children,2006,Dollars,72432.39703,407
Flushing,Families,2006,Dollars,75480.49629,407
Flushing,All Households,2006,Dollars,64365.99257,407
Flushing,Families without Children,2005,Dollars,80756.55978,407
Flushing,Families with Children,2005,Dollars,72426.05437,407
Flushing,Families,2005,Dollars,75852.47996,407
Flushing,All Households,2005,Dollars,64493.17707,407
Fresh Meadows/Briarwood,All Households,2005,Dollars,62943.34611,408
Fresh Meadows/Briarwood,Families,2005,Dollars,79053.18926,408
Fresh Meadows/Briarwood,Families with Children,2005,Dollars,70936.5894,408
Fresh Meadows/Briarwood,Families without Children,2005,Dollars,85388.99268,408
Fresh Meadows/Briarwood,All Households,2006,Dollars,72025.64483,408
Fresh Meadows/Briarwood,Families,2006,Dollars,78312.50844,408
Fresh Meadows/Briarwood,Families without Children,2006,Dollars,80590.32073,408
Fresh Meadows/Briarwood,Families with Children,2006,Dollars,74538.61074,408
Fresh Meadows/Briarwood,All Households,2007,Dollars,68345.99803,408
Fresh Meadows/Briarwood,Families with Children,2007,Dollars,76203.55056,408
Fresh Meadows/Briarwood,Families,2007,Dollars,84962.18155,408
Fresh Meadows/Briarwood,Families without Children,2007,Dollars,94526.71536,408
Fresh Meadows/Briarwood,Families,2008,Dollars,83491.82106,408
Fresh Meadows/Briarwood,All Households,2008,Dollars,72021.84319,408
Fresh Meadows/Briarwood,Families with Children,2008,Dollars,78838.83813,408
Fresh Meadows/Briarwood,Families without Children,2008,Dollars,85045.19602,408
Fresh Meadows/Briarwood,All Households,2009,Dollars,63604.8493,408
Fresh Meadows/Briarwood,Families,2009,Dollars,72968.37563,408
Fresh Meadows/Briarwood,Families without Children,2009,Dollars,67338.79283,408
Fresh Meadows/Briarwood,Families with Children,2009,Dollars,78619.45907,408
Fresh Meadows/Briarwood,Families,2010,Dollars,79673.6985,408
Fresh Meadows/Briarwood,All Households,2010,Dollars,64906.29682,408
Fresh Meadows/Briarwood,Families with Children,2010,Dollars,78284.73783,408
Fresh Meadows/Briarwood,Families without Children,2010,Dollars,83833.52996,408
Fresh Meadows/Briarwood,All Households,2011,Dollars,60650.1059,408
Fresh Meadows/Briarwood,Families,2011,Dollars,71348.17398,408
Fresh Meadows/Briarwood,Families without Children,2011,Dollars,76495.00303,408
Fresh Meadows/Briarwood,Families with Children,2011,Dollars,69115.37519,408
Fresh Meadows/Briarwood,Families,2012,Dollars,83643.24,408
Fresh Meadows/Briarwood,All Households,2012,Dollars,71522.72889,408
Fresh Meadows/Briarwood,Families with Children,2012,Dollars,80143.74222,408
Fresh Meadows/Briarwood,Families without Children,2012,Dollars,85795.14667,408
Fresh Meadows/Briarwood,All Households,2013,Dollars,63242.10657,408
Fresh Meadows/Briarwood,Families,2013,Dollars,79206.80584,408
Fresh Meadows/Briarwood,Families without Children,2013,Dollars,83180.66715,408
Fresh Meadows/Briarwood,Families with Children,2013,Dollars,70862.24672,408
Fresh Meadows/Briarwood,All Households,2014,Dollars,59803.29027,408
Fresh Meadows/Briarwood,Families,2014,Dollars,67760.27132,408
Fresh Meadows/Briarwood,Families with Children,2014,Dollars,61219.35401,408
Fresh Meadows/Briarwood,Families without Children,2014,Dollars,71929.55211,408
Fresh Meadows/Briarwood,Families,2015,Dollars,79246.28977,408
Fresh Meadows/Briarwood,All Households,2015,Dollars,67297.35168,408
Fresh Meadows/Briarwood,Families without Children,2015,Dollars,88420.84695,408
Fresh Meadows/Briarwood,Families with Children,2015,Dollars,65147.773,408
Fresh Meadows/Briarwood,All Households,2016,Dollars,70998.05603,408
Fresh Meadows/Briarwood,Families,2016,Dollars,77473.34465,408
Fresh Meadows/Briarwood,All Households,2017,Dollars,66753.13712,408
Fresh Meadows/Briarwood,Families,2017,Dollars,71772.78947,408
Fresh Meadows/Briarwood,Families with Children,2016,Dollars,64558.98981,408
Fresh Meadows/Briarwood,Families with Children,2017,Dollars,62155.87396,408
Fresh Meadows/Briarwood,Families without Children,2017,Dollars,83580.91413,408
Fresh Meadows/Briarwood,All Households,2018,Dollars,71590.99648,408
Fresh Meadows/Briarwood,Families without Children,2016,Dollars,80914.47368,408
Fresh Meadows/Briarwood,Families,2018,Dollars,77524.58761,408
Fresh Meadows/Briarwood,Families with Children,2018,Dollars,70406.92537,408
Fresh Meadows/Briarwood,Families without Children,2018,Dollars,78786.03569,408
Fresh Meadows/Briarwood,All Households,2019,Dollars,72166,408
Fresh Meadows/Briarwood,Families,2019,Dollars,85373,408
Fresh Meadows/Briarwood,Families with Children,2019,Dollars,76256,408
Fresh Meadows/Briarwood,Families without Children,2019,Dollars,88152,408
Woodhaven,Families without Children,2019,Dollars,85907,409
Woodhaven,Families with Children,2019,Dollars,91903,409
Woodhaven,Families,2019,Dollars,87282,409
Woodhaven,All Households,2019,Dollars,76978,409
Woodhaven,Families without Children,2018,Dollars,78181.27366,409
Woodhaven,Families with Children,2018,Dollars,72798.48432,409
Woodhaven,Families,2018,Dollars,75940.39616,409
Woodhaven,Families without Children,2016,Dollars,78757.10951,409
Woodhaven,All Households,2018,Dollars,73096.79286,409
Woodhaven,Families without Children,2017,Dollars,84454.89474,409
Woodhaven,Families with Children,2017,Dollars,73952.52632,409
Woodhaven,Families with Children,2016,Dollars,71569.09168,409
Woodhaven,Families,2017,Dollars,80396.82964,409
Woodhaven,All Households,2017,Dollars,72917.93352,409
Woodhaven,Families,2016,Dollars,77460.56027,409
Woodhaven,All Households,2016,Dollars,70879.80051,409
Woodhaven,Families without Children,2015,Dollars,75191.01032,409
Woodhaven,Families with Children,2015,Dollars,59855.83835,409
Woodhaven,All Households,2015,Dollars,65253.52537,409
Woodhaven,Families,2015,Dollars,67382.60103,409
Woodhaven,Families without Children,2014,Dollars,71851.72265,409
Woodhaven,Families with Children,2014,Dollars,61248.54005,409
Woodhaven,Families,2014,Dollars,66758.21705,409
Woodhaven,All Households,2014,Dollars,66236.11111,409
Woodhaven,Families without Children,2013,Dollars,79019.92993,409
Woodhaven,Families,2013,Dollars,72130.80438,409
Woodhaven,Families with Children,2013,Dollars,66071.62774,409
Woodhaven,All Households,2013,Dollars,68739.5562,409
Woodhaven,Families without Children,2012,Dollars,76581.77333,409
Woodhaven,Families with Children,2012,Dollars,56680.26222,409
Woodhaven,Families,2012,Dollars,66144.63556,409
Woodhaven,All Households,2012,Dollars,62076.20444,409
Woodhaven,Families with Children,2011,Dollars,55891.73828,409
Woodhaven,Families without Children,2011,Dollars,75763.6475,409
Woodhaven,Families,2011,Dollars,63819.31316,409
Woodhaven,All Households,2011,Dollars,62489.88654,409
Woodhaven,Families without Children,2010,Dollars,86592.64981,409
Woodhaven,Families with Children,2010,Dollars,63281.14232,409
Woodhaven,Families,2010,Dollars,75979.20412,409
Woodhaven,Families with Children,2009,Dollars,61098.8309,409
Woodhaven,All Households,2010,Dollars,67158.95131,409
Woodhaven,Families without Children,2009,Dollars,78767.57456,409
Woodhaven,Families,2009,Dollars,67595.60596,409
Woodhaven,All Households,2009,Dollars,62357.8125,409
Woodhaven,Families without Children,2008,Dollars,72000.41733,409
Woodhaven,Families with Children,2008,Dollars,62556.3737,409
Woodhaven,All Households,2008,Dollars,62120.71451,409
Woodhaven,Families,2008,Dollars,66862.97186,409
Woodhaven,Families without Children,2007,Dollars,72921.84504,409
Woodhaven,Families,2007,Dollars,72274.15627,409
Woodhaven,Families with Children,2007,Dollars,70119.72587,409
Woodhaven,All Households,2007,Dollars,64362.21766,409
Woodhaven,Families without Children,2006,Dollars,84970.53342,409
Woodhaven,All Households,2006,Dollars,67014.96624,409
Woodhaven,Families with Children,2006,Dollars,65859.53579,409
Woodhaven,Families,2006,Dollars,76703.29507,409
Woodhaven,Families without Children,2005,Dollars,77487.61067,409
Woodhaven,Families with Children,2005,Dollars,68010.15162,409
Woodhaven,Families,2005,Dollars,73733.1091,409
Woodhaven,All Households,2005,Dollars,60747.86162,409
Howard Beach,All Households,2005,Dollars,67874.98432,410
Howard Beach,Families,2005,Dollars,79578.11084,410
Howard Beach,Families with Children,2005,Dollars,79872.06692,410
Howard Beach,Families without Children,2005,Dollars,78851.09446,410
Howard Beach,Families,2006,Dollars,77660.43383,410
Howard Beach,Families with Children,2006,Dollars,73008.2056,410
Howard Beach,All Households,2006,Dollars,71963.3609,410
Howard Beach,Families without Children,2006,Dollars,79670.04389,410
Howard Beach,All Households,2007,Dollars,73993.49803,410
Howard Beach,Families with Children,2007,Dollars,69905.88969,410
Howard Beach,Families,2007,Dollars,78205.94714,410
Howard Beach,Families without Children,2007,Dollars,83056.19665,410
Howard Beach,Families,2008,Dollars,75508.30699,410
Howard Beach,All Households,2008,Dollars,68873.43187,410
Howard Beach,Families with Children,2008,Dollars,72365.8473,410
Howard Beach,Families without Children,2008,Dollars,79400.67183,410
Howard Beach,All Households,2009,Dollars,74107.90926,410
Howard Beach,Families,2009,Dollars,84667.10977,410
Howard Beach,Families without Children,2009,Dollars,89661.22938,410
Howard Beach,All Households,2010,Dollars,66164.8221,410
Howard Beach,Families with Children,2009,Dollars,72902.67925,410
Howard Beach,Families,2010,Dollars,74499.76124,410
Howard Beach,Families with Children,2010,Dollars,72520.90356,410
Howard Beach,Families without Children,2010,Dollars,77242.42978,410
Howard Beach,All Households,2011,Dollars,66683.21936,410
Howard Beach,Families,2011,Dollars,71741.19213,410
Howard Beach,Families without Children,2011,Dollars,77490.64902,410
Howard Beach,Families with Children,2011,Dollars,65196.58548,410
Howard Beach,All Households,2012,Dollars,66789.42667,410
Howard Beach,Families,2012,Dollars,72737.56889,410
Howard Beach,Families with Children,2012,Dollars,70836.66222,410
Howard Beach,Families without Children,2012,Dollars,74782.38222,410
Howard Beach,All Households,2013,Dollars,68892.35474,410
Howard Beach,Families with Children,2013,Dollars,72920.08029,410
Howard Beach,Families,2013,Dollars,78563.73285,410
Howard Beach,Families without Children,2013,Dollars,81319.60292,410
Howard Beach,All Households,2014,Dollars,65880.47373,410
Howard Beach,Families,2014,Dollars,70302.70026,410
Howard Beach,Families with Children,2014,Dollars,70287.56675,410
Howard Beach,Families without Children,2014,Dollars,70321.07666,410
Howard Beach,All Households,2015,Dollars,72634.60877,410
Howard Beach,Families with Children,2015,Dollars,64945.98022,410
Howard Beach,Families,2015,Dollars,78400.27085,410
Howard Beach,Families without Children,2015,Dollars,85829.91402,410
Howard Beach,All Households,2016,Dollars,77215.52632,410
Howard Beach,Families,2016,Dollars,83262.5382,410
Howard Beach,All Households,2017,Dollars,77063.60526,410
Howard Beach,Families,2017,Dollars,83404.65789,410
Howard Beach,Families with Children,2016,Dollars,76971.55772,410
Howard Beach,Families with Children,2017,Dollars,59634.05402,410
Howard Beach,Families without Children,2017,Dollars,89871.90582,410
Howard Beach,All Households,2018,Dollars,76959.53218,410
Howard Beach,Families without Children,2016,Dollars,86284.97878,410
Howard Beach,Families,2018,Dollars,91405.60708,410
Howard Beach,Families with Children,2018,Dollars,78580.37588,410
Howard Beach,Families without Children,2018,Dollars,96263.04759,410
Howard Beach,All Households,2019,Dollars,84258,410
Howard Beach,Families,2019,Dollars,94897,410
Howard Beach,Families with Children,2019,Dollars,77002,410
Howard Beach,Families without Children,2019,Dollars,103883,410
Bayside,Families without Children,2019,Dollars,102316,411
Bayside,Families with Children,2019,Dollars,120639,411
Bayside,Families,2019,Dollars,108371,411
Bayside,All Households,2019,Dollars,92682,411
Bayside,Families without Children,2018,Dollars,101686.5617,411
Bayside,Families with Children,2018,Dollars,106161.1898,411
Bayside,Families,2018,Dollars,103957.9827,411
Bayside,All Households,2018,Dollars,87902.26339,411
Bayside,Families without Children,2017,Dollars,98832.8144,411
Bayside,Families with Children,2017,Dollars,84244.22161,411
Bayside,Families with Children,2016,Dollars,107657.2666,411
Bayside,Families without Children,2016,Dollars,91369.96604,411
Bayside,Families,2017,Dollars,94752.84765,411
Bayside,All Households,2017,Dollars,73167.19529,411
Bayside,Families,2016,Dollars,97590.63243,411
Bayside,All Households,2016,Dollars,84286.35399,411
Bayside,Families without Children,2015,Dollars,103731.1995,411
Bayside,Families with Children,2015,Dollars,95493.3061,411
Bayside,Families,2015,Dollars,100486.3285,411
Bayside,Families without Children,2014,Dollars,93602.89406,411
Bayside,All Households,2015,Dollars,85488.9166,411
Bayside,Families with Children,2014,Dollars,94233.09647,411
Bayside,Families,2014,Dollars,93872.05426,411
Bayside,All Households,2014,Dollars,87413.29027,411
Bayside,Families without Children,2013,Dollars,96427.9708,411
Bayside,Families with Children,2013,Dollars,83636.86423,411
Bayside,All Households,2013,Dollars,79321.12993,411
Bayside,Families,2013,Dollars,91986.91971,411
Bayside,Families without Children,2012,Dollars,89215.44,411
Bayside,Families with Children,2012,Dollars,103091.8356,411
Bayside,Families,2012,Dollars,95675.62222,411
Bayside,All Households,2012,Dollars,80434.90222,411
Bayside,Families without Children,2011,Dollars,102218.8956,411
Bayside,Families,2011,Dollars,102122.0651,411
Bayside,Families with Children,2011,Dollars,100729.9834,411
Bayside,All Households,2011,Dollars,87748.99244,411
Bayside,Families without Children,2010,Dollars,90394.07772,411
Bayside,Families with Children,2010,Dollars,94203.73127,411
Bayside,Families,2010,Dollars,92201.37172,411
Bayside,Families with Children,2009,Dollars,107218.8864,411
Bayside,Families without Children,2009,Dollars,108170.8867,411
Bayside,All Households,2010,Dollars,82837.05056,411
Bayside,Families,2009,Dollars,108022.7713,411
Bayside,All Households,2009,Dollars,86087.34613,411
Bayside,Families without Children,2008,Dollars,104605.8173,411
Bayside,Families with Children,2008,Dollars,99918.31489,411
Bayside,Families,2008,Dollars,102040.6655,411
Bayside,Families without Children,2007,Dollars,101231.0358,411
Bayside,All Households,2008,Dollars,88081.71672,411
Bayside,Families,2007,Dollars,97114.99836,411
Bayside,Families with Children,2007,Dollars,89179.57485,411
Bayside,All Households,2007,Dollars,86645.67794,411
Bayside,Families without Children,2006,Dollars,97663.74409,411
Bayside,All Households,2006,Dollars,85763.7002,411
Bayside,Families,2006,Dollars,102646.4585,411
Bayside,Families with Children,2006,Dollars,112445.3731,411
Bayside,Families without Children,2005,Dollars,99473.95085,411
Bayside,Families with Children,2005,Dollars,107625.9829,411
Bayside,Families,2005,Dollars,100795.4409,411
Bayside,All Households,2005,Dollars,86853.52388,411
Jamaica/St. Albans,All Households,2005,Dollars,60901.40119,412
Jamaica/St. Albans,Families,2005,Dollars,70285.68665,412
Jamaica/St. Albans,Families with Children,2005,Dollars,57249.25932,412
Jamaica/St. Albans,Families without Children,2005,Dollars,80711.94144,412
Jamaica/St. Albans,Families with Children,2006,Dollars,65994.27245,412
Jamaica/St. Albans,Families,2006,Dollars,69285.15192,412
Jamaica/St. Albans,All Households,2006,Dollars,62160.63302,412
Jamaica/St. Albans,Families without Children,2006,Dollars,72801.01621,412
Jamaica/St. Albans,All Households,2007,Dollars,59897.6149,412
Jamaica/St. Albans,Families with Children,2007,Dollars,57803.75082,412
Jamaica/St. Albans,Families,2007,Dollars,66529.00854,412
Jamaica/St. Albans,Families without Children,2007,Dollars,72426.19009,412
Jamaica/St. Albans,Families,2008,Dollars,72159.92096,412
Jamaica/St. Albans,All Households,2008,Dollars,62244.50838,412
Jamaica/St. Albans,Families with Children,2008,Dollars,70480.37148,412
Jamaica/St. Albans,Families without Children,2008,Dollars,73745.43471,412
Jamaica/St. Albans,All Households,2009,Dollars,64811.27379,412
Jamaica/St. Albans,Families,2009,Dollars,69953.50888,412
Jamaica/St. Albans,All Households,2010,Dollars,58480.88483,412
Jamaica/St. Albans,Families without Children,2009,Dollars,75965.32519,412
Jamaica/St. Albans,Families with Children,2009,Dollars,60804.9889,412
Jamaica/St. Albans,Families,2010,Dollars,66554.95318,412
Jamaica/St. Albans,Families with Children,2010,Dollars,53117.75749,412
Jamaica/St. Albans,Families without Children,2010,Dollars,73471.55431,412
Jamaica/St. Albans,All Households,2011,Dollars,56983.07564,412
Jamaica/St. Albans,Families,2011,Dollars,62985.43116,412
Jamaica/St. Albans,Families without Children,2011,Dollars,77128.3888,412
Jamaica/St. Albans,Families with Children,2011,Dollars,50422.52042,412
Jamaica/St. Albans,All Households,2012,Dollars,56583.20889,412
Jamaica/St. Albans,Families,2012,Dollars,61208.30222,412
Jamaica/St. Albans,Families with Children,2012,Dollars,53743.00444,412
Jamaica/St. Albans,Families without Children,2012,Dollars,65757.53778,412
